Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","118","Kuwait","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","645","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","655","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","48.95","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","49.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","43.05","Fc","Calculated data"
"FBS","Food Balances (2010-)","118","Kuwait","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","43.39","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","599","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","589","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","35.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","34.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","37.37","Fc","Calculated data"
"FBS","Food Balances (2010-)","113","Kyrgyzstan","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","37.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","287","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","283","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","19","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","18.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","21.99","Fc","Calculated data"
"FBS","Food Balances (2010-)","120","Lao People's Democratic Republic","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","22.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","119","Latvia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","972","Fc","Calculated data"
"FBS","Food Balances (2010-)","119","Latvia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","964","Fc","Calculated data"
"FBS","Food Balances (2010-)","119","Latvia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","55.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","119","Latvia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","55.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","119","Latvia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","76.12","Fc","Calculated data"
"FBS","Food Balances (2010-)","119","Latvia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","75.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","121","Lebanon","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","363","Fc","Calculated data"
"FBS","Food Balances (2010-)","121","Lebanon","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","365","Fc","Calculated data"
"FBS","Food Balances (2010-)","121","Lebanon","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","24.81","Fc","Calculated data"
"FBS","Food Balances (2010-)","121","Lebanon","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","25.29","Fc","Calculated data"
"FBS","Food Balances (2010-)","121","Lebanon","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","25.76","Fc","Calculated data"
"FBS","Food Balances (2010-)","121","Lebanon","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","25.3","Fc","Calculated data"
"FBS","Food Balances (2010-)","122","Lesotho","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","290","Fc","Calculated data"
"FBS","Food Balances (2010-)","122","Lesotho","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","274","Fc","Calculated data"
"FBS","Food Balances (2010-)","122","Lesotho","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","19.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","122","Lesotho","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","18.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","122","Lesotho","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","19.33","Fc","Calculated data"
"FBS","Food Balances (2010-)","122","Lesotho","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","17.98","Fc","Calculated data"
"FBS","Food Balances (2010-)","123","Liberia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","124","Fc","Calculated data"
"FBS","Food Balances (2010-)","123","Liberia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","125","Fc","Calculated data"
"FBS","Food Balances (2010-)","123","Liberia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","10.79","Fc","Calculated data"
"FBS","Food Balances (2010-)","123","Liberia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","10.66","Fc","Calculated data"
"FBS","Food Balances (2010-)","123","Liberia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","8.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","123","Liberia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","8.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","124","Libya","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","450","Fc","Calculated data"
"FBS","Food Balances (2010-)","124","Libya","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","430","Fc","Calculated data"
"FBS","Food Balances (2010-)","124","Libya","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","33.95","Fc","Calculated data"
"FBS","Food Balances (2010-)","124","Libya","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","31.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","124","Libya","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","27.51","Fc","Calculated data"
"FBS","Food Balances (2010-)","124","Libya","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","26.69","Fc","Calculated data"
"FBS","Food Balances (2010-)","126","Lithuania","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","993","Fc","Calculated data"
"FBS","Food Balances (2010-)","126","Lithuania","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","960","Fc","Calculated data"
"FBS","Food Balances (2010-)","126","Lithuania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","76.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","126","Lithuania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","67.88","Fc","Calculated data"
"FBS","Food Balances (2010-)","126","Lithuania","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","64.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","126","Lithuania","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","65.76","Fc","Calculated data"
"FBS","Food Balances (2010-)","256","Luxembourg","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1179","Fc","Calculated data"
"FBS","Food Balances (2010-)","256","Luxembourg","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1184","Fc","Calculated data"
"FBS","Food Balances (2010-)","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","66.37","Fc","Calculated data"
"FBS","Food Balances (2010-)","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","66.55","Fc","Calculated data"
"FBS","Food Balances (2010-)","256","Luxembourg","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","91.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","256","Luxembourg","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","92.36","Fc","Calculated data"
"FBS","Food Balances (2010-)","129","Madagascar","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","135","Fc","Calculated data"
"FBS","Food Balances (2010-)","129","Madagascar","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","127","Fc","Calculated data"
"FBS","Food Balances (2010-)","129","Madagascar","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","9.39","Fc","Calculated data"
"FBS","Food Balances (2010-)","129","Madagascar","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","8.86","Fc","Calculated data"
"FBS","Food Balances (2010-)","129","Madagascar","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","9.06","Fc","Calculated data"
"FBS","Food Balances (2010-)","129","Madagascar","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","8.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","130","Malawi","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","250","Fc","Calculated data"
"FBS","Food Balances (2010-)","130","Malawi","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","286","Fc","Calculated data"
"FBS","Food Balances (2010-)","130","Malawi","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","14.48","Fc","Calculated data"
"FBS","Food Balances (2010-)","130","Malawi","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","14.61","Fc","Calculated data"
"FBS","Food Balances (2010-)","130","Malawi","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","20.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","130","Malawi","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","24.12","Fc","Calculated data"
"FBS","Food Balances (2010-)","131","Malaysia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","510","Fc","Calculated data"
"FBS","Food Balances (2010-)","131","Malaysia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","517","Fc","Calculated data"
"FBS","Food Balances (2010-)","131","Malaysia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","43.12","Fc","Calculated data"
"FBS","Food Balances (2010-)","131","Malaysia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","43.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","131","Malaysia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","31.41","Fc","Calculated data"
"FBS","Food Balances (2010-)","131","Malaysia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","32.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","132","Maldives","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","570","Fc","Calculated data"
"FBS","Food Balances (2010-)","132","Maldives","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","548","Fc","Calculated data"
"FBS","Food Balances (2010-)","132","Maldives","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","49.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","132","Maldives","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","49.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","132","Maldives","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","31.09","Fc","Calculated data"
"FBS","Food Balances (2010-)","132","Maldives","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","28.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","133","Mali","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","235","Fc","Calculated data"
"FBS","Food Balances (2010-)","133","Mali","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","234","Fc","Calculated data"
"FBS","Food Balances (2010-)","133","Mali","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","18","Fc","Calculated data"
"FBS","Food Balances (2010-)","133","Mali","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","17.94","Fc","Calculated data"
"FBS","Food Balances (2010-)","133","Mali","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","14.78","Fc","Calculated data"
"FBS","Food Balances (2010-)","133","Mali","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","14.79","Fc","Calculated data"
"FBS","Food Balances (2010-)","134","Malta","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","941","Fc","Calculated data"
"FBS","Food Balances (2010-)","134","Malta","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","912","Fc","Calculated data"
"FBS","Food Balances (2010-)","134","Malta","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","63.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","134","Malta","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","60.88","Fc","Calculated data"
"FBS","Food Balances (2010-)","134","Malta","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","67.1","Fc","Calculated data"
"FBS","Food Balances (2010-)","134","Malta","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","65.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","136","Mauritania","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","427","Fc","Calculated data"
"FBS","Food Balances (2010-)","136","Mauritania","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","440","Fc","Calculated data"
"FBS","Food Balances (2010-)","136","Mauritania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","30.06","Fc","Calculated data"
"FBS","Food Balances (2010-)","136","Mauritania","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","31.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","136","Mauritania","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","25.61","Fc","Calculated data"
"FBS","Food Balances (2010-)","136","Mauritania","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","26.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","137","Mauritius","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","480","Fc","Calculated data"
"FBS","Food Balances (2010-)","137","Mauritius","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","493","Fc","Calculated data"
"FBS","Food Balances (2010-)","137","Mauritius","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","40.53","Fc","Calculated data"
"FBS","Food Balances (2010-)","137","Mauritius","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","41.68","Fc","Calculated data"
"FBS","Food Balances (2010-)","137","Mauritius","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","27.21","Fc","Calculated data"
"FBS","Food Balances (2010-)","137","Mauritius","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","27.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","138","Mexico","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","694","Fc","Calculated data"
"FBS","Food Balances (2010-)","138","Mexico","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","700","Fc","Calculated data"
"FBS","Food Balances (2010-)","138","Mexico","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","44.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","138","Mexico","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","44.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","138","Mexico","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","50.55","Fc","Calculated data"
"FBS","Food Balances (2010-)","138","Mexico","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","51","Fc","Calculated data"
"FBS","Food Balances (2010-)","141","Mongolia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1202","Fc","Calculated data"
"FBS","Food Balances (2010-)","141","Mongolia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1308","Fc","Calculated data"
"FBS","Food Balances (2010-)","141","Mongolia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","65.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","141","Mongolia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","73.76","Fc","Calculated data"
"FBS","Food Balances (2010-)","141","Mongolia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","90.96","Fc","Calculated data"
"FBS","Food Balances (2010-)","141","Mongolia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","96.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","273","Montenegro","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1229","Fc","Calculated data"
"FBS","Food Balances (2010-)","273","Montenegro","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1227","Fc","Calculated data"
"FBS","Food Balances (2010-)","273","Montenegro","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","68.9","Fc","Calculated data"
"FBS","Food Balances (2010-)","273","Montenegro","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","67.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","273","Montenegro","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","92.51","Fc","Calculated data"
"FBS","Food Balances (2010-)","273","Montenegro","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","93.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","143","Morocco","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","342","Fc","Calculated data"
"FBS","Food Balances (2010-)","143","Morocco","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","335","Fc","Calculated data"
"FBS","Food Balances (2010-)","143","Morocco","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","28.11","Fc","Calculated data"
"FBS","Food Balances (2010-)","143","Morocco","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","27.91","Fc","Calculated data"
"FBS","Food Balances (2010-)","143","Morocco","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","21.74","Fc","Calculated data"
"FBS","Food Balances (2010-)","143","Morocco","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","21.31","Fc","Calculated data"
"FBS","Food Balances (2010-)","144","Mozambique","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","106","Fc","Calculated data"
"FBS","Food Balances (2010-)","144","Mozambique","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","102","Fc","Calculated data"
"FBS","Food Balances (2010-)","144","Mozambique","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","7.68","Fc","Calculated data"
"FBS","Food Balances (2010-)","144","Mozambique","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","7.28","Fc","Calculated data"
"FBS","Food Balances (2010-)","144","Mozambique","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","7.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","144","Mozambique","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","7.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","28","Myanmar","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","630","Fc","Calculated data"
"FBS","Food Balances (2010-)","28","Myanmar","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","638","Fc","Calculated data"
"FBS","Food Balances (2010-)","28","Myanmar","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","45.56","Fc","Calculated data"
"FBS","Food Balances (2010-)","28","Myanmar","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","46.24","Fc","Calculated data"
"FBS","Food Balances (2010-)","28","Myanmar","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","46.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","28","Myanmar","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","46.93","Fc","Calculated data"
"FBS","Food Balances (2010-)","147","Namibia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","306","Fc","Calculated data"
"FBS","Food Balances (2010-)","147","Namibia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","307","Fc","Calculated data"
"FBS","Food Balances (2010-)","147","Namibia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","23.39","Fc","Calculated data"
"FBS","Food Balances (2010-)","147","Namibia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","22.95","Fc","Calculated data"
"FBS","Food Balances (2010-)","147","Namibia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","19.56","Fc","Calculated data"
"FBS","Food Balances (2010-)","147","Namibia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","20.12","Fc","Calculated data"
"FBS","Food Balances (2010-)","149","Nepal","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","248","Fc","Calculated data"
"FBS","Food Balances (2010-)","149","Nepal","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","246","Fc","Calculated data"
"FBS","Food Balances (2010-)","149","Nepal","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","13.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","149","Nepal","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","13.55","Fc","Calculated data"
"FBS","Food Balances (2010-)","149","Nepal","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","18","Fc","Calculated data"
"FBS","Food Balances (2010-)","149","Nepal","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","17.59","Fc","Calculated data"
"FBS","Food Balances (2010-)","150","Netherlands","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1123","Fc","Calculated data"
"FBS","Food Balances (2010-)","150","Netherlands","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","1156","Fc","Calculated data"
"FBS","Food Balances (2010-)","150","Netherlands","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","68.07","Fc","Calculated data"
"FBS","Food Balances (2010-)","150","Netherlands","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","69.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","150","Netherlands","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","83.42","Fc","Calculated data"
"FBS","Food Balances (2010-)","150","Netherlands","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","85.85","Fc","Calculated data"
"FBS","Food Balances (2010-)","153","New Caledonia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","761","Fc","Calculated data"
"FBS","Food Balances (2010-)","153","New Caledonia","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","758","Fc","Calculated data"
"FBS","Food Balances (2010-)","153","New Caledonia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","50.49","Fc","Calculated data"
"FBS","Food Balances (2010-)","153","New Caledonia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","51.14","Fc","Calculated data"
"FBS","Food Balances (2010-)","153","New Caledonia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","55.78","Fc","Calculated data"
"FBS","Food Balances (2010-)","153","New Caledonia","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","54.8","Fc","Calculated data"
"FBS","Food Balances (2010-)","156","New Zealand","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","944","Fc","Calculated data"
"FBS","Food Balances (2010-)","156","New Zealand","664","Food supply (kcal/capita/day)","2941","Animal Products","2019","2019","kcal/capita/day","968","Fc","Calculated data"
"FBS","Food Balances (2010-)","156","New Zealand","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","55.09","Fc","Calculated data"
"FBS","Food Balances (2010-)","156","New Zealand","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","55.63","Fc","Calculated data"
"FBS","Food Balances (2010-)","156","New Zealand","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","75.78","Fc","Calculated data"
"FBS","Food Balances (2010-)","156","New Zealand","684","Fat supply quantity (g/capita/day)","2941","Animal Products","2019","2019","g/capita/day","78.35","Fc","Calculated data"
"FBS","Food Balances (2010-)","157","Nicaragua","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","308","Fc","Calculated data"
